Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Ramdas, S.R.","Death of small-farmer dairies amidst India's dairy boom",2015,"Economic and Political Weekly","50","19",,"21","23",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84929120252&partnerID=40&md5=64374158b251f320c8c5f7fa3a067353",Short Survey,Scopus,2-s2.0-84929120252
"Bhutani, S., Das, B.L., Grover, A., Gopakumar, K.M., Abrol, D., Ghosh, J., Menon-Sen, K., Srinivasan, S., Sengupta, A., Shiva, M., Dhar, B., Ramdas, S.R., Dora, K.P., Kuruganti, K., Ahuja, V., Gangte, L., Rodrigues, A., Sahai, S., Dcosta, W., Mazumdar, S., Kohli, K., Shah, K., Ashalatha, S., Panjabi, K., Dutt, U., Usha, S., Burte, A., Menon, N., Dietrich, G., Raman, K., Nellithanam, J., Krishnan, R., Arora, R., Gupta, A., Alvares, C., Baiju, M.R., Sarin, M., Satheesh, P.V., Kumar, C.N.S., Jayasri, C., Babu, A.G., Masanagari, N., Mansata, B., James, T.C., Reddy, D.N., Choudhary, M., Rao, K.A., Ekbal, B., Mody, G., Abraham, S., Johari, V., Arunachalam, S., Shiva, V., Pardeshi, M., Aisola, M., Manicandan,  ., Jafri, A.H.","Intellectual property [An open letter to Prime Minister Narendra Modi.]",2014,"Economic and Political Weekly","49","45",,"4","5",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84909630915&partnerID=40&md5=32ca3b10ea262f60a7245abc38c920ac",Letter,Scopus,2-s2.0-84909630915
"Ramdas, S.R.","Gajah and Praja: Conservation, control and conflicts",2010,"Economic and Political Weekly","45","49",,"40","43",,,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84859341683&partnerID=40&md5=05811af25e177c2c782424f129d2bdba",Review,Scopus,2-s2.0-84859341683
"Kannabiran, K., Ramdas, S.R., Madhusudhan, N., Ashalatha, S., Pavan Kumar, M.","On the Telangana trail",2010,"Economic and Political Weekly","45","13",,"69","82",,4,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84856907609&partnerID=40&md5=06974f039c50ef8bf2082a17b281febb",Article,Scopus,2-s2.0-84856907609
"Dabade, G., Abhiyan, J.S., Madhavi, Y., Qadeer, I., Raghuram, N., Chakravarthy, I., De, R., Shatrugna, V., Ramdas, S., Rao, R., Lakdawala, H., Shah, H., Phadke, A., Duggal, R., Jesani, A., Lingam, L., Mankad, D., Guha, A., Gupta, N., Dharmaraj, D., Subhashri,  ., Khare, A., Chatterjee, J.","Concerns around the human papilloma virus (HPV) vaccine.",2010,"Indian journal of medical ethics","7","1",,"38","41",,4,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-77949495486&partnerID=40&md5=08a43c3d13f21a3e654b0f4a9b4b448f",Article,Scopus,2-s2.0-77949495486
"Ramdas, S.R.","Reclaiming endangered livelihoods: Untold stories of indigenous women and backyard poultry",2009,"World's Poultry Science Journal","65","2",,"241","249",,1,10.1017/S0043933909000208,"http://www.scopus.com/inward/record.url?eid=2-s2.0-68349137882&partnerID=40&md5=3f3bb6f6901a2b0f624168d200599ca3",Article,Scopus,2-s2.0-68349137882
"Ghotge, N.S., Ramdas, S.R., Ashalata, S., Mathur, N.P., Broome, V.G., Sanyasi Rao, M.L.","A social approach to the validation of traditional veterinary remedies - The Anthra project",2002,"Tropical Animal Health and Production","34","2",,"121","143",,6,10.1023/A:1014266106237,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0036009322&partnerID=40&md5=acc1c7be815e7f298fd1446aeb3870b9",Article,Scopus,2-s2.0-0036009322
