Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Latham, J.R., Wilson, A.K.","Transcomplementation and synergism in plants: Implications for viral transgenes?",2008,"Molecular Plant Pathology","9","1",,"85","103",,34,10.1111/j.1364-3703.2007.00441.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-37349096290&partnerID=40&md5=da5f9f855bcbd08b1eb3e18f2e796da2",Review,Scopus,2-s2.0-37349096290
"Wilson, A.K., Latham, J.R., Steinbrecher, R.A.","Transformation-induced mutations in transgenic plants: Analysis and biosafety implications",2006,"Biotechnology and Genetic Engineering Reviews","23",,,"209","237",,33,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-79955063551&partnerID=40&md5=b22644426b4a27ab96f8f9a138055165",Review,Scopus,2-s2.0-79955063551
"Latham, J.R., Wilson, A.K., Steinbrecher, R.A.","The mutational consequences of plant transformation",2006,"Journal of Biomedicine and Biotechnology","2006",, 25376,"","",,53,10.1155/JBB/2006/25376,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33646054247&partnerID=40&md5=871af14f265b0c249d9273e368979d1d",Review,Scopus,2-s2.0-33646054247
"Wilson, A., Latham, J., Steinbrecher, R.","Regulatory regimes for transgenic crops [1]",2005,"Nature Biotechnology","23","7",,"785","",,6,10.1038/nbt0705-785a,"http://www.scopus.com/inward/record.url?eid=2-s2.0-33748477158&partnerID=40&md5=78546ca167ddb283a5defd4b59d6c9ec",Letter,Scopus,2-s2.0-33748477158
"Latham, J.R., Saunders, K., Pinner, M.S., Stanley, J.","Induction of plant cell division by beet curly top virus gene C4",1997,"Plant Journal","11","6",,"1273","1283",,87,10.1046/j.1365-313X.1997.11061273.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0030871999&partnerID=40&md5=ceeabc9a5f9ab08b8384a1bf67405b95",Article,Scopus,2-s2.0-0030871999
"Frischmuth, S., Frischmuth, T., Latham, J.R., Stanley, J.","Transcriptional analysis of the virion-sense genes of the geminivirus beet curly top virus",1993,"Virology","197","1",,"312","319",,19,10.1006/viro.1993.1592,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0027487893&partnerID=40&md5=a691b4c59732d5b40065dc27ad353125",Article,Scopus,2-s2.0-0027487893
"Stanley, J., Latham, J.R., Pinner, M.S., Bedford, I., Markham, P.G.","Mutational analysis of the monopartite geminivirus beet curly top virus",1992,"Virology","191","1",,"396","405",,55,10.1016/0042-6822(92)90201-Y,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026804643&partnerID=40&md5=b862eee2cad6374e0e941fae1ac194c4",Article,Scopus,2-s2.0-0026804643
"Stanley, J., Latham, J.R.","A symptom variant of beet curly top geminivirus produced by mutation of open reading frame C4",1992,"Virology","190","1",,"506","509",,59,10.1016/0042-6822(92)91243-N,"http://www.scopus.com/inward/record.url?eid=2-s2.0-0026786354&partnerID=40&md5=7948e7deac9a7661ecee3778eb01bf7a",Article,Scopus,2-s2.0-0026786354
