Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"La Rue, C., Diller, R., Tyebkhan, Y.","AUDIONAV: An automotive voice operated sensor-Free navigation system",1994,"SAE Technical Papers",,,,"","",,,10.4271/940266,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84877363591&partnerID=40&md5=2fbed8d4f8a564b9ee4cfca0ed070b30",Conference Paper,Scopus,2-s2.0-84877363591
