Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Hernández-Cervantes, T., Serratos-Hernández, J.-A.","Re-defining the rural-urban relationship through multifunctional peri-urban agriculture: The case of native maize conservation in Mexico City",2013,"Multifunctional Agriculture, Ecology and Food Security: International Perspectives",,,,"69","86",,1,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84895361526&partnerID=40&md5=cbc697d318e7ae3ba8d0f02ceddcbbcf",Book Chapter,Scopus,2-s2.0-84895361526
"Piñeyro-Nelson, A., Van Heerwaarden, J., Perales, H.R., Serratos-HernÁndez, J.A., Rangel, A., Hufford, M.B., Gepts, P., Garay-Arroyo, A., Rivera-Bustamante, R., Álvarez-Buylla, E.R.","Resolution of the Mexican transgene detection controversy: Error sources and scientific practice in commercial and ecological contexts",2009,"Molecular Ecology","18","20",,"4145","4150",,8,10.1111/j.1365-294X.2009.04369.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-70349871291&partnerID=40&md5=6c78404e75f3a82dcfd19401adc913bf",Note,Scopus,2-s2.0-70349871291
"Dyer, G.A., Serratos-Hernández, J.A., Perales, H.R., Gepts, P., Piñeyro-Nelson, A., Chávez, A., Salinas-Arreortua, N., Yúnez-Naude, A., Taylor, J.E., Alvarez-Buylla, E.R.","Dispersal of transgenes through maize seed systems in Mexico",2009,"PLoS ONE","4","5", e5734,"","",,31,10.1371/journal.pone.0005734,"http://www.scopus.com/inward/record.url?eid=2-s2.0-66749153182&partnerID=40&md5=0ab20e432beef27b99a5668a4217e34f",Article,Scopus,2-s2.0-66749153182
"Turrent-Fernández, A., Serratos-Hernández, J.A., Mejía-Andrade, H., Espinosa-Calderón, A.","Evaluation proposal of possible impact of transgene accumulation in Mexican maize landraces [Propuesta de cotejo de impacto de la acumulación de transgenes en el maíz (Zea mays L.) nativo Mexicano]",2009,"Agrociencia","43","3",,"257","265",,1,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-67651146883&partnerID=40&md5=3e0f10dc6cda5c610077ab9dc9d22e50",Short Survey,Scopus,2-s2.0-67651146883
"Piñeyro-Nelson, A., Van Heerwaarden, J., Perales, H.R., Serratos-HernÁndez, J.A., Rangel, A., Hufford, M.B., Gepts, P., Garay-Arroyo, A., Rivera-Bustamante, R., Álvarez-Buylla, E.R.","Transgenes in Mexican maize: Molecular evidence and methodological considerations for GMO detection in landrace populations",2009,"Molecular Ecology","18","4",,"750","761",,58,10.1111/j.1365-294X.2008.03993.x,"http://www.scopus.com/inward/record.url?eid=2-s2.0-58849155974&partnerID=40&md5=6253e99cc32aadf74a256821eb61c7a3",Article,Scopus,2-s2.0-58849155974
"Serratos-Hernández, J.-A., Gómez-Olivares, J.-L., Salinas-Arreortua, N., Buendía-Rodríguez, E., Islas-Gutiérrez, F., De-Ita, A.","Transgenic proteins in maize in the Soil Conservation area of Federal District, Mexico",2007,"Frontiers in Ecology and the Environment","5","5",,"247","252",,17,10.1890/1540-9295(2007)5[247:TPIMIT]2.0.CO;2,"http://www.scopus.com/inward/record.url?eid=2-s2.0-34249952374&partnerID=40&md5=78c40cffa818ea402b735614f7e238c2",Article,Scopus,2-s2.0-34249952374
"Serratos-Hernández, J.A., Islas-Gutiérrez, F., Buendía-Rodríguez, E., Berthaud, J.","Gene flow scenarios with transgenic maize in Mexico.",2004,"Environmental biosafety research","3","3",,"149","157",,4,,"http://www.scopus.com/inward/record.url?eid=2-s2.0-20544474535&partnerID=40&md5=552e951e57908128ca9188b462f55693",Article,Scopus,2-s2.0-20544474535
