Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Bjornson, M., Dandekar, A., Dehesh, K.","Determinants of timing and amplitude in the plant general stress response",2015,"Journal of Integrative Plant Biology",,,,"","",,,10.1111/jipb.12373,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84940063590&partnerID=40&md5=6c9b0efbcd210dd8b24329b32bd6ac60",Article in Press,Scopus,2-s2.0-84940063590
"Woodward, A.W., Fleming, W.A., Burkhart, S.E., Ratzel, S.E., Bjornson, M., Bartel, B.","A viable Arabidopsis pex13 missense allele confers severe peroxisomal defects and decreases PEX5 association with peroxisomes",2014,"Plant molecular biology","86","1-2",,"201","214",,2,10.1007/s11103-014-0223-8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84921661867&partnerID=40&md5=fc16b5aa54ce1dd38bfb59358a8f4c25",Article,Scopus,2-s2.0-84921661867
"Woodward, A.W., Fleming, W.A., Burkhart, S.E., Ratzel, S.E., Bjornson, M., Bartel, B.","A viable Arabidopsis pex13 missense allele confers severe peroxisomal defects and decreases PEX5 association with peroxisomes",2014,"Plant Molecular Biology",,,,"","",,1,10.1007/s11103-014-0223-8,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84903877664&partnerID=40&md5=757384b8a67c697a88879e5789617b42",Article in Press,Scopus,2-s2.0-84903877664
"Bjornson, M., Benn, G., Song, X., Comai, L., Franz, A.K., Dandekar, A.M., Drakakaki, G., Dehesh, K.","Distinct roles for mitogen-activated protein kinase signaling and CALMODULIN-BINDING TRANSCRIPTIONAL ACTIVATOR3 in regulating the peak time and amplitude of the plant general stress response",2014,"Plant Physiology","166","2",,"988","996",,1,10.1104/pp.114.245944,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84907744117&partnerID=40&md5=e162405a031596fff78344ec10b0493f",Article,Scopus,2-s2.0-84907744117
