Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Yang, F., Bui, H.T., Pautler, M., Llaca, V., Johnston, R., Lee, B.-H., Kolbe, A., Sakai, H., Jackson, D.","A maize glutaredoxin gene, Abphyl2, regulates shoot meristem size and phyllotaxy",2015,"Plant Cell","27","1",,"121","131",,3,10.1105/tpc.114.130393,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84923031711&partnerID=40&md5=22596ecae8cbfc78229a1f7f32eced81",Article,Scopus,2-s2.0-84923031711
"Studer, A.J., Gandin, A., Kolbe, A.R., Wang, L., Cousins, A.B., Brutnell, T.P.","A limited role for carbonic anhydrase in C4 photosynthesis as revealed by a ca1ca2 double mutant in maize",2014,"Plant Physiology","165","2",,"608","617",,4,10.1104/pp.114.237602,"http://www.scopus.com/inward/record.url?eid=2-s2.0-84901767194&partnerID=40&md5=96ef11ff6fdf69e18ea9a07484c0b3e0",Article,Scopus,2-s2.0-84901767194
